Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
176	0.124985	0.194659	1.326748	1.112599
177	0.124985	0.194659	0.702905	0.499865
178	0.124985	0.194659	0.688088	0.468782
179	0.124985	0.194659	1.419822	1.204848
180	0.124985	0.194659	0.688981	0.478353
181	0.124985	0.194659	0.793939	0.578968
182	0.124985	0.194659	0.891166	0.675238
183	0.124985	0.194659	0.657368	0.441444
184	0.124985	0.194659	0.763226	0.566406
185	0.124985	0.194659	1.001809	0.768058
186	0.124985	0.194659	0.645824	0.532858
187	0.124985	0.194659	0.774224	0.461425
188	0.124985	0.194659	1.103827	0.887294
189	0.124985	0.194659	0.642445	0.529461
190	0.124985	0.194659	0.772758	0.458991
191	0.124985	0.194659	1.217811	1.007049
192	0.124985	0.194659	0.639565	0.434659
193	0.124985	0.194659	0.644102	0.538435
194	0.124985	0.194659	1.838533	1.732306
195	0.124985	0.194659	0.492200	0.387385
196	0.124985	0.194659	0.658933	0.557588
197	0.124985	0.194659	0.686713	0.599159
198	0.124985	0.194659	0.558766	0.437665
199	0.124985	0.194659	0.514696	0.412733
200	0.124985	0.194659	0.944933	0.838181
201	0.124985	0.194659	0.462440	0.362907
202	0.124985	0.194659	0.506517	0.405601
203	0.124985	0.194659	0.626799	0.516134
204	0.124985	0.194659	0.925711	0.822767
205	0.124985	0.194659	0.537631	0.434658
206	0.124985	0.194659	0.504551	0.405836
207	0.124985	0.194659	0.548629	0.444595
208	0.124985	0.194659	1.071806	0.971564
209	0.124985	0.194659	0.493061	0.392776
210	0.124985	0.194659	0.504037	0.407527
211	0.124985	0.194659	2.457817	2.356377
212	0.124985	0.194659	0.449430	0.367099
213	0.124985	0.194659	0.493967	0.378270
214	0.124985	0.194659	0.603191	0.506707
215	0.124985	0.194659	0.654434	0.566514
216	0.124985	0.194659	0.460435	0.349451
217	0.124985	0.194659	0.475251	0.377559
218	0.124985	0.194659	0.600772	0.498646
219	0.124985	0.194659	0.769877	0.675459
220	0.124985	0.194659	0.439292	0.341850
221	0.124985	0.194659	0.468047	0.370500
222	0.124985	0.194659	0.496780	0.394868
223	0.124985	0.194659	1.001255	0.906882
224	0.124985	0.194659	0.430621	0.330895
225	0.124985	0.194659	0.463255	0.363910
226	0.124985	0.194659	0.467986	0.374332
227	0.124985	0.194659	0.510158	0.409255
228	0.124985	0.194659	0.993537	0.901222
229	0.124985	0.194659	0.443078	0.344400
230	0.124985	0.194659	0.442572	0.347600
231	0.124985	0.194659	0.590142	0.488778
232	0.124985	0.194659	2.905576	2.811139
233	0.124985	0.194659	0.418610	0.323357
234	0.124985	0.194659	0.441106	0.349707
235	0.124985	0.194659	0.470820	0.366257
236	0.124985	0.194659	0.486143	0.391100
237	0.124985	0.194659	0.628414	0.532404
238	0.124985	0.194659	0.412819	0.316769
239	0.124985	0.194659	0.436774	0.340501
240	0.124985	0.194659	0.460729	0.364478
241	0.124985	0.194659	0.483217	0.385826
242	0.124985	0.194659	0.748181	0.651797
243	0.124985	0.194659	0.398381	0.314860
244	0.124985	0.194659	0.433387	0.330201
245	0.124985	0.194659	0.458302	0.356554
246	0.124985	0.194659	0.483217	0.384219
247	0.124985	0.194659	0.351884	0.258576
248	0.124985	0.194659	0.864078	0.765399
249	0.124985	0.194659	0.380639	0.285652
250	0.124985	0.194659	0.432895	0.326371
251	0.124985	0.194659	0.433334	0.330038
252	0.124985	0.194659	0.461582	0.362585
253	0.124985	0.194659	0.980481	0.872748
254	0.124985	0.194659	0.392590	0.288998
255	0.124985	0.194659	0.350425	0.249978
256	0.124985	0.194659	0.404087	0.308292
257	0.124985	0.194659	0.433787	0.342578
258	0.124985	0.194659	0.473087	0.346856
259	0.124985	0.194659	3.476503	3.370399
260	0.124985	0.194659	0.391123	0.286395
261	0.124985	0.194659	0.348005	0.240381
262	0.124985	0.194659	0.400708	0.293916
263	0.124985	0.194659	0.414571	0.322455
264	0.124985	0.194659	0.458656	0.340887
265	0.124985	0.194659	0.348013	0.236680
266	0.124985	0.194659	0.588969	0.481889
267	0.124985	0.194659	0.379126	0.272111
268	0.124985	0.194659	0.398742	0.301581
269	0.124985	0.194659	0.343666	0.230597
270	0.124985	0.194659	0.418872	0.309602
271	0.124985	0.194659	0.437067	0.342175
272	0.124985	0.194659	0.718775	0.599905
273	0.124985	0.194659	0.344134	0.233384
274	0.124985	0.194659	0.349358	0.245380
275	0.124985	0.194659	0.406414	0.295664
276	0.124985	0.194659	0.330203	0.222846
277	0.124985	0.194659	0.396769	0.293751
278	0.124985	0.194659	0.450938	0.340693
279	0.124985	0.194659	0.330203	0.224751
280	0.124985	0.194659	0.808343	0.697600
281	0.124985	0.194659	0.374734	0.268828
282	0.124985	0.194659	0.327776	0.221372
283	0.124985	0.194659	0.371861	0.265450
284	0.124985	0.194659	0.415939	0.309534
285	0.124985	0.194659	0.316286	0.204583
286	0.124985	0.194659	0.441806	0.334428
287	0.124985	0.194659	0.939569	0.832183
288	0.124985	0.194659	0.311954	0.204669
289	0.124985	0.194659	0.355057	0.247808
290	0.124985	0.194659	0.326317	0.219061
291	0.124985	0.194659	0.354558	0.262171
292	0.124985	0.194659	0.326317	0.204227
293	0.124985	0.194659	0.389051	0.286148
294	0.124985	0.194659	0.433128	0.324955
295	0.124985	0.194659	0.311947	0.201377
296	0.124985	0.194659	0.330330	1.923053
297	0.124985	0.194659	0.324858	0.217580
298	0.124985	0.194659	0.330603	0.223354
299	0.124985	0.194659	0.318599	0.211364
300	0.124985	0.194659	0.367023	0.259774
301	0.124985	0.194659	0.309974	0.202761
302	0.124985	0.194659	0.385672	0.281831
303	0.124985	0.194659	0.432629	0.323438
304	0.124985	0.194659	0.287939	0.183613
305	0.124985	0.194659	0.574439	0.465255
306	0.124985	0.194659	0.290819	0.181158
307	0.124985	0.194659	0.356924	0.247277
308	0.124985	0.194659	0.288392	0.179209
309	0.124985	0.194659	0.378460	0.274076
310	0.124985	0.194659	0.286472	0.180711
